Author_Year,AMS_Lab,Accession_No,IntChron_ID,Tree_Series,Latitude,Longitude,Site_Location,Country,Event,Species,EW_LW_WW,Extraction_Method,Holocellulose_Alphacellulose,Dating Method,Dated_Year,Age_Corrected_D14C,Age_Corrected_D14C_Error,Fraction_Modern,Fraction_Modern_Error,Calibrated_Age,Calibrated_Age_Error,d13C,Data_Quality,Source,Notes,QC MJ,QC GS
Buntgen_18_RUS20,ETH,V21777,NaN,X-YDY-1,67.52,70.67,Yadayakhodyyakha,Russia,774 CE,Larix Sibirica,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,778,0.4,3.8,0.8682,0.0033,1135,31,-22.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_RUS20,ETH,V21778,NaN,X-YDY-1,67.52,70.67,Yadayakhodyyakha,Russia,774 CE,Larix Sibirica,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,779,0.0,3.6,0.8679,0.0031,1138,29,-24.4,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_RUS20,ETH,V21779,NaN,X-YDY-1,67.52,70.67,Yadayakhodyyakha,Russia,774 CE,Larix Sibirica,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,780,-6.1,3.0,0.8627,0.0026,1186,24,-22.9,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50131,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,769,-20.3,2.2,0.8493,0.0019,1312,18,-28.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50133,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,771,-16.0,2.2,0.8532,0.0019,1275,18,-27.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50134,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,772,-17.5,2.2,0.8520,0.0019,1287,18,-26.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50134,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,772,-17.8,2.2,0.8517,0.0019,1289,18,-25.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50135,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,773,-21.5,2.2,0.8486,0.0019,1319,18,-24.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50136,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,774,-14.0,1.6,0.8552,0.0014,1256,13,-22.9,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50137,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,775,-1.2,1.6,0.8664,0.0014,1152,13,-21.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SUI01,ETH,50138,NaN,X-KSJ-1,46.62,10.43,Kloster St. Johann,Switzerland,774 CE,Larix decidua,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,776,-2.5,2.1,0.8654,0.0019,1161,17,-19.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE01,ETH,65547.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,770,-14.3,1.9,0.8546,0.0016,1263,15,-24.8,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65548.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,771,-17.6,1.9,0.8518,0.0016,1288,15,-24.2,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65549.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,772,-16.6,1.9,0.8528,0.0016,1279,15,-23.1,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65550.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,773,-17.8,2,0.8519,0.0017,1288,16,-24.1,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65551.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,774,-19.4,1.9,0.8506,0.0016,1300,16,-22.6,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65552.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,775,-11.9,1.9,0.8572,0.0017,1238,16,-22.5,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65553.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,776,-3.3,1.9,0.8648,0.0017,1167,15,-21.8,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65554.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,777,0.2,1.9,0.8679,0.0017,1138,15,-22.9,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65555.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,778,-1.9,1.9,0.8662,0.0017,1154,16,-23.8,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65556.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,779,-1.5,1.9,0.8667,0.0017,1150,16,-23.9,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,65557.1.1,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,780,-4.1,1.9,0.8645,0.0017,1170,15,-22,Good,https://doi.org/10.1038/s41467-018-06036-0,Not used in paper,MJ,GS
Buntgen_18_SWE01,ETH,57609,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,960,-15.4,2.1,0.8767,0.0019,"1,057",17,-24.3,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57608,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,959,-17.2,1.5,0.8752,0.0013,"1,071",12,-26.3,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57607,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,958,-19.7,1.5,0.8731,0.0013,"1,090",12,-25.9,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57606,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,957,-9.7,1.6,0.8820,0.0014,"1,008",13,-28.2,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57605,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,956,-9.7,1.5,0.8822,0.0013,"1,007",12,-24.6,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57604,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,955,-11.2,1.5,0.8809,0.0014,"1,018",12,-26.0,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57603,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,954,-10.6,1.5,0.8816,0.0013,"1,012",12,-25.8,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57602,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,953,-12.5,1.5,0.8800,0.0014,"1,027",12,-26.4,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57601,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,952,-8.3,2.1,0.8838,0.0019,992,17,-25.0,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57600,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,951,-9.0,2.2,0.8833,0.0019,997,17,-25.1,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE01,ETH,57599,NaN,X-GSJ-1,68.27,19.45,Gaisenjarka,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,950,-9.4,1.5,0.8831,0.0014,999,12,-26.4,Acceptable,https://doi.org/10.1038/s41467-018-06036-0,Individual measurements uniterpretable,MJ,
Buntgen_18_SWE02,ETH,57508,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,770,-19.9,2.0,0.8498,0.0017,"1,308",16,-25.1,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57509,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,771,-20.4,2.1,0.8494,0.0018,"1,311",17,-25.2,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57510,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,772,-21.2,2.0,0.8487,0.0017,"1,317",16,-23.5,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57511,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,773,-16.9,2.0,0.8526,0.0017,"1,281",16,-22.1,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57512,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,774,-11.4,2.0,0.8575,0.0017,"1,235",16,-23.8,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57513,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,775,-6.1,2.0,0.8622,0.0017,"1,191",16,-23.0,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57514,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,776,-2.6,2.0,0.8653,0.0017,"1,162",16,-24.2,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57515,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,777,-2.9,2.0,0.8653,0.0017,"1,163",16,-23.4,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57516,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,778,-6.5,2.0,0.8622,0.0017,"1,191",16,-23.9,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57517,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,779,-6.2,2.0,0.8625,0.0017,"1,188",16,-23.1,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,57518,Int_69_34,230457,68.25,19.62,Alajarvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,780,-4.0,2.0,0.8646,0.0017,"1,169",16,-24.8,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS
Buntgen_18_SWE02,ETH,60008,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,991,-21.6,2.1,0.8712,0.0018,1107,17,-22,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60009,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,992,-21.5,1.5,0.8715,0.0013,1105,12,-25.3,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60010,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,993,-10.8,1.5,0.8811,0.0013,1017,12,-27.3,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60011,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,994,-12.8,2.1,0.8794,0.0019,1032,17,-22,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60012,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,995,-12.5,2.1,0.8798,0.0019,1029,17,-22.1,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60013,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,996,-10.2,2.1,0.8819,0.0019,1009,17,-22,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60014,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,997,-10.1,2.2,0.8821,0.0019,1007,17,-22.4,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60015,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,998,-13,2.1,0.8797,0.0019,1030,17,-22.4,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60016,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,999,-18.5,2.1,0.8748,0.0018,1074,17,-20.8,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE02,ETH,60017,NaN,X-HVN-1,63.15,13.57,Håckervalen,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,1000,-9.8,2.2,0.8827,0.0019,1002,17,-22.2,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE03,ETH,60193,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,990,-16.7,2,0.8755,0.0018,1068,16,-25.4,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60194,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,991,-18.2,2,0.8743,0.0018,1079,16,-25.3,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60195,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,992,-21.9,2.1,0.8711,0.0018,1108,17,-23.6,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60195,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,992,-21.2,2,0.8717,0.0017,1103,16,-23.4,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60196,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,993,-15.2,2,0.8772,0.0017,1053,16,-23.4,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60196,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,993,-18.7,2,0.874,0.0018,1081,16,-23.3,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60197,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,994,-13.9,1.9,0.8784,0.0017,1042,16,-22.3,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60197,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,994,-13.2,1.9,0.8791,0.0017,1035,15,-20.8,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60198,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,995,-10.7,2,0.8814,0.0017,1014,16,-25.6,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60199,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,996,-13.1,1.9,0.8793,0.0017,1033,16,-21.8,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60200,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,997,-15.4,1.9,0.8774,0.0017,1051,15,-20.6,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60201,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,998,-15.6,1.9,0.8774,0.0017,1051,15,-20.7,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60202,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,999,-11.4,2,0.8811,0.0017,1016,16,-21.7,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE03,ETH,60203,NaN,X-FDN-1,68.8,15.73,Forfjorddalen,Norway,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,1000,-16.9,1.9,0.8764,0.0017,1060,15,-21,Good,https://doi.org/10.1038/s41467-018-06036-0,Labled as FOR01 in SupInfo,MJ,GS
Buntgen_18_SWE04,ETH,60217,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,991,-15.2,2.01,0.8769,0.0018,1055,16,-25.3,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE04,ETH,60218,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,992,-21.1,1.96,0.8718,0.0017,1103,16,-23.4,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE04,ETH,60218,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,992,-21.1,1.97,0.8718,0.0017,1102,16,-23,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE04,ETH,60219,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,993,-15.5,1.93,0.8769,0.0017,1055,16,-22.5,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE04,ETH,60219,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,993,-14.6,1.97,0.8776,0.0017,1048,16,-21.5,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE04,ETH,60220,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,994,-11.6,1.96,0.8804,0.0017,1023,16,-22.4,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE04,ETH,60220,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,994,-8.5,1.99,0.8832,0.0018,998,16,-21.7,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
Buntgen_18_SWE04,ETH,60221,NaN,X-AJV-1,68.25,19.62,Alajarvi,Sweden,993 CE,Pinus sylvestris,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,Crossdate,995,-7.7,2.01,0.8841,0.0018,990,16,-25.3,Good,https://doi.org/10.1038/s41467-018-06036-0,,MJ,GS
